quantile,real_quantile,estimated_quantile,rank,real_rank,estimated_rank
0.646,5281,5409,5281,21253,10777
0.647,5294,5409,5294,21288,10777
0.648,5304,5409,5304,21322,10777
0.649,5315,5409,5315,21352,10777
0.65,5325,5409,5325,21388,10777
0.651,5337,5409,5337,21418,10777
0.652,5349,5409,5349,21452,10777
0.653,5360,5409,5360,21484,10777
0.654,5371,5409,5371,21515,10777
0.655,5384,5409,5384,21550,10777
0.656,5399,5409,5399,21582,10777
0.657,5409,5409,5409,21615,11801
0.658,5419,5409,5419,21650,11801
0.659,5429,5409,5429,21681,11801
0.66,5443,5409,5443,21714,11801
0.661,5459,5409,5459,21747,11801
0.662,5470,5409,5470,21780,11801
0.663,5481,5409,5481,21815,11801
0.664,5492,5409,5492,21845,11801
0.665,5503,5409,5503,21880,11801
0.666,5515,5409,5515,21910,11801
0.667,5529,5409,5529,21949,11808
0.668,5538,5409,5538,21977,11808
0.669,5551,5409,5551,22009,11808
0.67,5564,5409,5564,22044,11808
0.671,5576,5409,5576,22075,11808
0.672,5587,5409,5587,22108,11808
0.673,5599,5409,5599,22141,11808
0.674,5612,5409,5612,22173,11808
0.675,5621,5409,5621,22207,11808
0.676,5632,5409,5632,22239,11808
0.677,5646,5409,5646,22273,11808
0.678,5655,5409,5655,22307,11808
0.679,5668,5409,5668,22340,11808
0.68,5679,6132,5679,22372,11808
0.681,5690,6132,5690,22404,11808
0.682,5700,6132,5700,22437,11808
0.683,5715,6132,5715,22470,11808
0.684,5729,6132,5729,22502,11808
0.685,5744,6132,5744,22537,11808
0.686,5757,6132,5757,22568,11808
0.687,5771,6132,5771,22603,11808
0.688,5785,6132,5785,22634,11808
0.689,5798,6132,5798,22667,11808
0.69,5813,6132,5813,22700,11808
0.691,5825,6132,5825,22734,11808
0.692,5837,6132,5837,22767,11808
0.693,5852,6132,5852,22799,11808
0.694,5866,6132,5866,22831,11808
0.695,5879,6132,5879,22864,11808
0.696,5892,6132,5892,22899,11808
0.697,5905,6132,5905,22930,11808
