quantile,quantile_t_mean,quantile_t_stdev,rank,rank_t_mean,rank_t_stdev
0.518997,58.3333,66.8558,1,37.7079,49.4962
0.519997,83.3333,57.735,1,53.1423,52.3693
0.520997,66.6667,65.1339,1,37.7619,49.5015
0.521997,50,52.2233,1,28.1468,45.3956
0.522997,66.6667,49.2366,1,44.0122,51.5911
0.523997,75,86.6025,1,53.6677,52.4084
0.524997,50,67.42,1,46.139,51.7504
0.525997,66.6667,65.1339,1,37.1782,49.4477
0.526997,83.3333,71.7741,1,28.0982,45.3919
0.527997,66.6667,65.1339,1,35.6748,49.3391
0.528997,41.6667,51.4929,1,36.3062,49.3798
0.529997,66.6667,115.47,1,53.0255,52.3617
0.530997,66.6667,49.2366,1,21.0855,39.2583
0.531997,50,67.42,1,35.0905,49.307
0.532997,66.6667,49.2366,1,52.9242,52.3554
0.533997,58.3333,51.4929,1,46.077,51.7445
0.534997,66.6667,65.1339,1,37.1731,49.4472
0.535997,58.3333,66.8558,1,36.4311,49.3883
0.536997,133.333,143.548,1,36.3693,49.3841
0.537997,300,213.201,1,36.3641,49.3837
0.538997,250,150.756,1,69.697,49.3837
0.539997,208.333,202.073,1,39.1414,49.6541
0.540997,75,45.2267,1,36.5951,49.4
0.541997,50,67.42,1,61.3829,51.6348
0.542997,108.333,131.137,1,38.4486,49.573
0.543997,83.3333,38.9249,1,36.5374,49.3958
0.544997,58.3333,66.8558,1,36.3781,49.3847
0.545997,75,45.2267,1,28.0315,45.3869
0.546997,66.6667,49.2366,1,19.0026,39.0542
0.547997,58.3333,79.2961,1,34.9169,49.3004
0.548997,58.3333,79.2961,1,27.9097,45.3781
0.549996,41.6667,51.4929,1,43.9925,51.5901
0.550996,100,134.84,1,45.3327,51.6804
0.551996,66.6667,49.2366,1,20.4444,39.1844
0.552996,75,62.1582,1,18.3704,39.0113
0.553996,58.3333,51.4929,1,34.8642,49.2985
