quantile,quantile_t_mean,quantile_t_stdev,rank,rank_t_mean,rank_t_stdev
0.484997,41.6667,51.4929,69085,4036.54,390.748
0.485997,33.3333,49.2366,69133,4019.71,399.416
0.486997,41.6667,51.4929,69243,4001.64,385.366
0.487997,33.3333,49.2366,69248,4075.14,388.936
0.488997,33.3333,49.2366,69367,4131.26,444.507
0.489997,33.3333,49.2366,69443,4052.61,405.854
0.490997,41.6667,51.4929,69553,4087.72,397.611
0.491997,33.3333,49.2366,69645,4082.31,386.36
0.492997,16.6667,38.9249,69801,4048.53,390.608
0.493997,25,45.2267,69855,4037.38,374.927
0.494997,33.3333,49.2366,69965,4128.11,391.722
0.495997,16.6667,38.9249,70361,4127.34,395.103
0.496997,25,45.2267,70374,4135.61,398.764
0.497997,50,52.2233,70414,4111.3,412.568
0.498997,41.6667,51.4929,70594,5284.28,1465.3
0.499997,50,52.2233,70687,4282.02,522.024
0.500997,16.6667,38.9249,70852,4390.17,714.472
0.501997,58.3333,66.8558,70940,4149.18,411.595
0.502997,50,52.2233,71059,4104.1,420.413
0.503997,58.3333,51.4929,71085,4208.67,405.723
0.504997,25,45.2267,71110,4167.39,410.449
0.505997,41.6667,51.4929,71262,4122.28,389.659
0.506997,8.33333,28.8675,71367,4310.19,400.359
0.507997,41.6667,51.4929,71731,4367.52,649.315
0.508997,41.6667,51.4929,71849,4288.96,408.183
0.509997,41.6667,51.4929,71888,4532.41,1037.3
0.510997,58.3333,51.4929,72086,4227.7,433.058
0.511997,33.3333,49.2366,72129,4243.98,413.308
0.512997,41.6667,51.4929,72160,4270.33,406.54
0.513997,33.3333,49.2366,72402,4255.86,400.006
0.514997,25,45.2267,72498,4229.66,401.391
0.515997,33.3333,49.2366,72533,4344.14,417.83
0.516997,25,45.2267,72612,4395.34,408.958
0.517997,33.3333,49.2366,72686,4499.61,937.938
0.518997,41.6667,51.4929,72938,4324.97,426.204
0.519997,16.6667,38.9249,73108,4343.75,419.51
0.520997,50,52.2233,73173,4295.31,413.349
0.521997,41.6667,51.4929,73231,4241.28,406.152
0.522997,25,45.2267,73294,4311.77,412.157
0.523997,25,45.2267,73437,4375.98,416.3
0.524997,33.3333,49.2366,73514,4314.67,418.459
0.525997,16.6667,38.9249,73599,4367.89,428.629
0.526997,25,45.2267,73660,4330.66,419.628
0.527997,25,45.2267,73761,4394.22,521.359
0.528997,41.6667,51.4929,73985,4332.85,426.005
0.529997,41.6667,51.4929,74261,4527.74,414.681
0.530997,8.33333,28.8675,74397,4502.31,433.934
0.531997,58.3333,51.4929,74443,4441.86,440.695
0.532997,25,45.2267,74589,4320.15,412.819
0.533997,58.3333,51.4929,74664,4393.35,418.046
0.534997,75,45.2267,74730,4466.11,435.773
0.535997,50,52.2233,74928,4405.51,431.623
0.536997,33.3333,49.2366,75032,4508.79,645.754
0.537997,41.6667,51.4929,75178,4459.07,440.187
0.538997,41.6667,51.4929,75497,4396.59,426.389
0.539997,41.6667,51.4929,75680,4458.05,426.447
0.540997,66.6667,49.2366,75830,4479.84,433.357
