quantile,quantile_t_mean,quantile_t_stdev,rank,rank_t_mean,rank_t_stdev
0.512997,171267,26826.9,852,18948.1,10790.8
0.513997,168758,26253.8,854,21254,17224.3
0.514997,169333,23200.2,856,16287.8,1877.58
0.515997,179100,32635.2,857,15974,1456.84
0.516997,161308,1701.58,862,16489.5,1469.53
0.517997,176933,30878,864,15924.1,1474.33
0.518997,160967,1990.58,865,15918.7,1430.9
0.519997,178967,32991.2,865,16359.9,1517.33
0.520997,160692,2086.95,865,16038.3,1518.61
0.521997,183292,38672.9,866,16336.5,1488.05
0.522997,174525,31164.6,872,16286.4,1517.3
0.523997,162800,7475.9,875,16307.2,1607.24
0.524997,186075,64724.3,875,16508.9,2313.44
0.525997,164617,7820,875,16425.7,1531.62
0.526997,161292,1852.01,875,16535.5,1500.06
0.527997,162833,3355.68,875,16278,1485.89
0.528997,161700,1898.32,875,16398.2,1482.98
0.529997,161783,2725.91,875,17624.8,4655.58
0.530997,164792,9207.16,876,16285.4,1600.78
0.531997,160642,3668.65,880,16682.1,2298.33
0.532997,160425,2971.11,882,16315.2,1561.93
0.533997,160167,1983.72,882,16426.3,1517.48
0.534997,160550,3309.9,882,16502.2,1515.18
0.535997,160125,1802.08,882,16450.2,1476.41
0.536997,160733,3079.35,882,16220.8,1538.07
0.537997,158975,1543.39,883,16193.4,1450.93
0.538997,161550,3925.56,888,16307.8,1467.3
0.539997,159700,2171.3,891,16300.6,1453.29
0.540997,159900,2577.17,893,16483.4,1481.6
0.541997,160833,2989.17,895,16298.6,1472.35
0.542997,161208,4965.05,900,16474.9,1503.18
0.543997,160267,1450.6,903,16339.6,1495.65
0.544997,161167,2561.72,906,16428.3,1467.73
0.545997,158158,1443.14,906,16360.7,1483.89
0.546997,161875,4564.31,906,16271.7,1495.35
0.547997,159908,1573.91,906,16422.6,1445.75
0.548997,159592,2463.72,906,16343.6,1537.39
0.549996,161500,3928.68,906,16445.3,1465.28
0.550996,160317,2366.37,906,16478.8,1529.35
0.551996,159950,3469.48,907,16639.9,1529.63
0.552996,160400,2322.22,910,16361.7,1506.29
0.553996,159275,3247.41,912,16163.5,1441.28
0.554996,160392,2751.68,914,16447,1490.36
0.555996,160267,2654.1,918,16337.2,1478.64
0.556996,160650,2228.53,920,16403.1,1516.36
0.557996,159483,1527.82,922,16408.6,1469.46
0.558996,160167,1726.97,924,16600.7,1523.3
0.559996,160050,2709.08,929,16483.4,1501.12
0.560996,160825,3281.39,931,16940.3,1724.95
0.561996,159383,1491.08,934,16511.7,1503.82
0.562996,159483,1649.7,935,16767.6,1548.91
0.563996,161008,2999.23,935,16522.3,1520.57
0.564996,159883,2541.59,935,16568.5,1487.51
0.565996,160867,2466.99,937,16889,1532.29
0.566996,161442,2217.89,940,16490.8,1580.22
0.567996,160625,1943.35,942,16457.6,1473.41
0.568996,160483,3305.87,944,16696.5,1478.17
0.569996,160450,1763,950,16324.7,1483.21
0.570996,160583,1762.14,950,16760.4,1488.42
